customer_id,segment_true,region,signup_date
CUST02936,Regular,Bengaluru,2024-03-19
CUST02937,Regular,Delhi NCR,2025-02-13
CUST02938,Loyal,Delhi NCR,2024-12-08
CUST02939,Regular,Pune,2024-04-30
CUST02940,Loyal,Chennai,2024-09-18
CUST02941,One-time,Pune,2024-05-28
CUST02942,Regular,Bengaluru,2024-03-18
CUST02943,One-time,Mumbai,2025-03-08
CUST02944,Regular,Hyderabad,2024-12-22
CUST02945,Regular,Mumbai,2024-06-08
CUST02946,Regular,Delhi NCR,2024-06-03
CUST02947,Regular,Mumbai,2024-12-23
CUST02948,Occasional,Pune,2024-07-20
CUST02949,One-time,Delhi NCR,2024-06-14
CUST02950,One-time,Pune,2024-06-18
CUST02951,Regular,Delhi NCR,2024-07-14
CUST02952,Occasional,Bengaluru,2024-08-16
CUST02953,Loyal,Bengaluru,2024-01-18
CUST02954,One-time,Mumbai,2024-07-29
CUST02955,Occasional,Bengaluru,2024-07-11
CUST02956,Regular,Pune,2024-04-30
CUST02957,Regular,Bengaluru,2024-06-04
CUST02958,Loyal,Mumbai,2024-07-04
CUST02959,Regular,Pune,2024-06-09
CUST02960,One-time,Delhi NCR,2025-02-01
CUST02961,Occasional,Mumbai,2024-08-19
CUST02962,One-time,Mumbai,2024-08-08
CUST02963,Loyal,Bengaluru,2024-04-25
CUST02964,Occasional,Delhi NCR,2025-02-05
CUST02965,Regular,Pune,2024-01-11
CUST02966,Occasional,Delhi NCR,2024-08-28
CUST02967,Regular,Hyderabad,2024-03-14
CUST02968,Regular,Delhi NCR,2024-12-02
CUST02969,Occasional,Pune,2024-06-14
CUST02970,Regular,Hyderabad,2024-05-08
CUST02971,Regular,Delhi NCR,2024-01-26
CUST02972,Occasional,Mumbai,2024-12-12
CUST02973,Loyal,Bengaluru,2024-06-22
CUST02974,One-time,Kolkata,2024-04-25
CUST02975,Occasional,Kolkata,2025-01-04
CUST02976,One-time,Delhi NCR,2024-01-09
CUST02977,Occasional,Hyderabad,2024-07-24
CUST02978,Occasional,Delhi NCR,2024-03-11
CUST02979,Occasional,Mumbai,2024-02-25
CUST02980,One-time,Pune,2024-01-10
CUST02981,Occasional,Bengaluru,2024-03-22
CUST02982,Regular,Bengaluru,2025-02-18
CUST02983,Loyal,Hyderabad,2024-07-14
CUST02984,Occasional,Delhi NCR,2025-03-13
CUST02985,Loyal,Pune,2024-04-27
CUST02986,Regular,Delhi NCR,2024-11-29
CUST02987,Loyal,Mumbai,2024-02-09
CUST02988,Occasional,Delhi NCR,2024-02-17
CUST02989,Regular,Kolkata,2024-01-08
CUST02990,Occasional,Bengaluru,2025-01-28
CUST02991,Occasional,Mumbai,2024-10-21
CUST02992,One-time,Pune,2024-11-21
CUST02993,Regular,Kolkata,2025-02-10
CUST02994,Occasional,Chennai,2024-05-25
CUST02995,Occasional,Bengaluru,2024-11-12
CUST02996,Regular,Delhi NCR,2024-08-07
CUST02997,Occasional,Bengaluru,2024-08-25
CUST02998,Regular,Hyderabad,2024-10-16
CUST02999,One-time,Chennai,2024-07-24
CUST03000,Loyal,Hyderabad,2024-01-11
